Room Number,Appliance Type,Status,Last Maintenance Date,Usage Hours,Days Since Maintenance,Average_Daily_Usage,Device_Year,Warranty Year
2451,Television,Working,1/27/2025,2672,140,19,2020,2025
2451,Heater,Low performance,8/1/2023,1391,686,2,2014,2018
2451,Coffee Maker,Working,3/25/2024,3892,449,8,2021,2024
2451,Hair Dryer,Noisy,5/11/2023,4489,767,6,2014,2017
2451,Lamp,Working,10/12/2023,2280,614,2,2015,2017
2452,Air Conditioner,Working,9/1/2024,899,289,4,2018,2023
2452,Coffee Maker,Leaking,12/4/2024,1920,194,10,2020,2023
2452,Television,Working,11/30/2023,1284,565,3,2015,2020
2452,Heater,Working,1/21/2023,3409,878,4,2023,2026
2452,Lamp,Overheating,2/17/2025,2217,120,20,2016,2019
2452,Mini Fridge,Working,2/28/2023,3051,839,4,2018,2021
2453,Television,Not Working,10/23/2024,760,236,3,2014,2016
2453,Lamp,Working,2/3/2024,2065,500,4,2016,2018
2453,Hair Dryer,Working,12/31/2023,1550,534,3,2016,2018
2453,Mini Fridge,Flickering,2/7/2024,1189,496,3,2018,2020
2453,Heater,Working,6/26/2024,1607,355,5,2024,2029
2453,Coffee Maker,Working,3/16/2024,2510,458,5,2014,2017
2453,Air Conditioner,Noisy,3/1/2024,3980,472,8,2015,2020
2454,Lamp,Not Working,1/7/2025,574,160,3,2023,2028
2454,Heater,Working,12/22/2023,2033,543,4,2017,2020
2454,Mini Fridge,Working,1/4/2024,1455,530,3,2014,2018
2454,Television,Overheating,1/2/2023,3360,897,4,2022,2026
2454,Hair Dryer,Working,5/8/2023,2486,771,3,2021,2024
2454,Coffee Maker,Working,3/1/2023,4816,839,6,2022,2025
2454,Air Conditioner,Noisy,7/1/2023,2558,716,4,2020,2023
2455,Air Conditioner,Working,1/17/2023,958,881,1,2016,2019
2455,Heater,Working,5/13/2024,1038,399,4,2021,2023
2455,Mini Fridge,Noisy,6/10/2024,1400,371,4,2021,2024
2455,Lamp,Working,8/26/2024,568,295,2,2023,2025
2455,Coffee Maker,Working,1/9/2025,2252,159,15,2023,2026
2455,Television,Overheating,11/14/2023,2763,581,4,2016,2018
2456,Hair Dryer,Working,1/11/2025,2261,156,13,2020,2024
2456,Heater,Unresponsive,7/15/2023,1106,703,2,2017,2020
2456,Air Conditioner,Working,6/13/2024,1364,368,3,2016,2018
2456,Mini Fridge,Working,7/12/2023,3206,706,5,2014,2016
2456,Television,Not Working,6/13/2024,1969,369,6,2015,2018
2456,Coffee Maker,Working,8/3/2023,2016,684,3,2024,2026
2456,Lamp,Working,9/14/2023,942,642,1,2015,2020
2457,Heater,Low performance,5/7/2023,1565,772,3,2017,2020
2457,Air Conditioner,Working,2/4/2024,2011,499,4,2023,2027
2457,Lamp,Not Working,4/18/2025,4762,59,24,2022,2024
2457,Hair Dryer,Working,3/11/2024,1643,462,3,2020,2023
2457,Coffee Maker,Low performance,1/7/2023,1213,891,1,2023,2027
2457,Television,Working,9/17/2024,1406,272,5,2021,2024
2458,Coffee Maker,Working,8/10/2024,1864,311,6,2022,2024
2458,Hair Dryer,Working,2/22/2023,3136,845,4,2022,2024
2458,Air Conditioner,Overheating,4/18/2025,3679,59,24,2022,2027
2458,Mini Fridge,Working,5/4/2024,2514,408,6,2014,2019
2458,Heater,Not Working,4/22/2023,3684,786,5,2014,2016
2458,Lamp,Working,6/8/2024,1982,373,5,2022,2027
2459,Coffee Maker,Working,10/25/2024,515,235,2,2023,2026
2459,Mini Fridge,Flickering,3/29/2023,1554,811,2,2020,2024
2459,Air Conditioner,Working,11/20/2023,4171,574,8,2014,2016
2459,Television,Leaking,10/13/2024,4073,247,15,2019,2022
2459,Heater,Working,1/4/2024,4526,529,9,2017,2019
2459,Lamp,Working,4/9/2025,4215,68,24,2019,2023
2459,Hair Dryer,Working,8/15/2023,2205,671,4,2017,2019
2460,Heater,Overheating,2/3/2025,4664,133,24,2014,2019
2460,Lamp,Working,3/5/2023,2730,835,4,2019,2021
2460,Hair Dryer,Overheating,3/2/2025,790,107,7,2019,2021
2460,Air Conditioner,Working,11/6/2023,1256,588,2,2018,2020
2460,Coffee Maker,Working,6/15/2024,480,366,1,2019,2024
2460,Mini Fridge,Overheating,1/26/2025,4702,142,24,2021,2025
2460,Television,Working,3/1/2025,1951,107,19,2019,2023
2461,Coffee Maker,Working,5/26/2025,832,21,23,2015,2017
2461,Lamp,Noisy,4/14/2025,3305,63,24,2018,2020
2461,Hair Dryer,Working,2/2/2023,3015,865,3,2017,2019
2461,Heater,Unresponsive,9/6/2023,3331,650,4,2015,2020
2461,Air Conditioner,Working,11/9/2024,2426,219,12,2023,2026
2461,Mini Fridge,Working,12/5/2023,3954,559,8,2019,2024
2461,Television,Overheating,1/5/2024,912,529,2,2014,2016
2462,Hair Dryer,Working,2/7/2024,4358,495,8,2024,2026
2462,Mini Fridge,Unresponsive,4/15/2025,1673,62,23,2022,2024
2462,Heater,Overheating,12/26/2024,2915,172,16,2015,2020
2462,Coffee Maker,Working,7/15/2024,3929,337,11,2014,2019
2462,Air Conditioner,Not Working,10/1/2023,4422,625,8,2024,2026
2462,Television,Working,3/10/2024,2584,463,6,2015,2018
2462,Lamp,Working,11/11/2024,4175,217,20,2018,2021
2463,Lamp,Unresponsive,7/23/2024,2230,329,7,2020,2023
2463,Hair Dryer,Noisy,6/24/2024,4599,357,14,2023,2026
2463,Heater,Flickering,6/23/2024,2913,358,9,2021,2023
2463,Mini Fridge,Working,4/7/2025,4996,70,24,2023,2028
2463,Television,Working,4/4/2024,4604,438,10,2021,2023
2463,Air Conditioner,Working,2/13/2024,3646,489,8,2016,2018
2463,Coffee Maker,Unresponsive,10/12/2023,1441,614,3,2021,2026
2464,Hair Dryer,Flickering,3/9/2024,2321,465,5,2019,2022
2464,Lamp,Working,6/16/2025,901,1,24,2022,2025
2464,Heater,Working,2/18/2025,3209,118,24,2015,2018
2464,Television,Flickering,12/6/2024,3468,192,18,2019,2022
2464,Coffee Maker,Working,4/9/2024,946,434,3,2018,2022
2464,Mini Fridge,Working,1/13/2023,1469,886,2,2016,2020
2464,Air Conditioner,Unresponsive,6/14/2025,2818,2,24,2016,2018
2465,Hair Dryer,Working,4/13/2024,2178,429,5,2024,2029
2465,Lamp,Working,9/30/2023,3271,626,5,2024,2027
2465,Mini Fridge,Not Working,1/23/2025,4576,145,24,2021,2024
2465,Coffee Maker,Working,2/14/2024,4558,488,10,2023,2025
2465,Air Conditioner,Working,9/4/2024,2615,285,9,2022,2026
2465,Heater,Noisy,5/27/2025,3141,21,24,2014,2017
2466,Coffee Maker,Working,6/3/2024,2020,379,5,2022,2027
2466,Lamp,Not Working,9/21/2023,4009,634,6,2024,2028
2466,Television,Working,3/11/2024,3035,462,6,2018,2020
2466,Mini Fridge,Working,1/16/2024,4985,517,9,2014,2018
2466,Hair Dryer,Working,9/6/2023,4875,649,8,2019,2023
2466,Air Conditioner,Leaking,3/27/2025,4564,82,24,2024,2029
2466,Heater,Working,11/27/2024,3721,201,18,2017,2022
2467,Lamp,Flickering,7/28/2024,4328,323,14,2014,2019
2467,Television,Low performance,8/30/2023,2780,656,4,2019,2023
2467,Coffee Maker,Working,11/20/2024,4114,208,21,2023,2025
2467,Air Conditioner,Working,4/13/2023,4854,796,6,2023,2028
2467,Mini Fridge,Low performance,1/6/2023,3842,893,5,2017,2020
2467,Heater,Working,2/7/2024,2006,496,3,2021,2024
2467,Hair Dryer,Working,8/7/2023,2980,679,4,2019,2024
2468,Lamp,Leaking,3/15/2025,1175,93,16,2021,2024
2468,Hair Dryer,Working,7/21/2023,2494,696,4,2021,2023
2468,Television,Working,12/24/2023,2842,541,6,2023,2028
2468,Coffee Maker,Flickering,8/25/2024,1018,296,4,2024,2026
2468,Heater,Working,4/30/2025,4834,48,24,2024,2026
2468,Air Conditioner,Working,9/2/2024,1512,287,4,2020,2023
2468,Mini Fridge,Working,11/7/2024,3119,221,14,2023,2026
2469,Coffee Maker,Not Working,2/15/2025,3068,122,24,2023,2025
2469,Air Conditioner,Working,2/24/2025,443,112,4,2016,2021
2469,Lamp,Working,2/4/2023,1656,864,2,2016,2021
2469,Hair Dryer,Flickering,8/15/2023,2713,671,5,2014,2017
2469,Television,Working,4/28/2024,4702,415,10,2017,2019
2469,Mini Fridge,Working,12/23/2023,2937,541,5,2023,2025
2469,Heater,Working,8/9/2023,1697,677,3,2018,2021
2470,Television,Low performance,6/29/2023,2010,719,3,2015,2017
2470,Coffee Maker,Working,6/12/2025,2846,4,24,2024,2028
2470,Heater,Working,4/5/2024,4903,438,12,2020,2023
2470,Lamp,Flickering,9/28/2024,3522,261,13,2016,2018
2470,Hair Dryer,Working,12/25/2023,4461,540,8,2019,2021
2470,Air Conditioner,Working,9/7/2023,2812,648,4,2014,2017
2471,Coffee Maker,Working,3/22/2023,2262,817,3,2021,2026
2471,Television,Overheating,7/31/2023,1788,687,3,2019,2021
2471,Air Conditioner,Noisy,8/28/2024,2731,292,8,2023,2026
2471,Mini Fridge,Working,1/9/2024,4861,525,9,2014,2019
2471,Hair Dryer,Working,1/14/2023,3648,884,4,2019,2021
2471,Lamp,Low performance,1/30/2025,2753,137,20,2024,2027
2472,Air Conditioner,Working,11/3/2024,1450,225,6,2016,2020
2472,Lamp,Not Working,1/27/2025,1848,140,13,2021,2025
2472,Mini Fridge,Low performance,2/24/2024,3168,479,7,2021,2023
2472,Coffee Maker,Working,12/22/2023,3954,542,8,2023,2026
2472,Hair Dryer,Working,3/29/2023,4542,810,6,2014,2019
2472,Heater,Leaking,5/11/2024,4188,402,10,2021,2026
2472,Television,Working,9/9/2023,3673,646,6,2017,2022
2473,Lamp,Unresponsive,7/11/2023,1313,706,2,2020,2023
2473,Coffee Maker,Working,3/19/2025,1104,89,11,2024,2028
2473,Hair Dryer,Working,7/23/2024,2121,329,6,2016,2021
2473,Heater,Leaking,5/24/2025,3423,24,24,2015,2019
2473,Air Conditioner,Low performance,10/4/2023,1033,621,2,2017,2021
2473,Mini Fridge,Working,7/22/2024,3211,329,9,2020,2025
2473,Television,Working,3/1/2025,3135,108,24,2023,2028
2474,Mini Fridge,Working,1/10/2024,4603,523,8,2024,2026
2474,Air Conditioner,Not Working,7/18/2024,4538,334,14,2024,2026
2474,Television,Not Working,10/13/2023,4966,612,8,2020,2022
2474,Lamp,Working,6/4/2024,858,377,2,2014,2016
2474,Coffee Maker,Overheating,5/6/2025,1524,41,24,2020,2024
2474,Hair Dryer,Working,6/14/2025,1347,2,24,2023,2026
2475,Air Conditioner,Working,2/10/2025,3630,126,24,2019,2022
2475,Coffee Maker,Unresponsive,6/16/2024,2626,365,6,2023,2025
2475,Lamp,Working,5/1/2023,2562,777,4,2023,2027
2475,Television,Working,7/25/2023,773,693,1,2023,2025
2475,Heater,Flickering,12/16/2024,1315,183,7,2015,2018
2475,Hair Dryer,Unresponsive,3/25/2023,2359,815,3,2014,2019
2475,Mini Fridge,Working,4/3/2025,4511,74,24,2022,2024
2476,Heater,Working,3/17/2023,3570,822,5,2019,2023
2476,Coffee Maker,Working,3/12/2025,1274,96,13,2021,2025
2476,Mini Fridge,Noisy,12/1/2024,2429,198,12,2019,2022
2476,Lamp,Working,10/28/2024,4945,231,23,2019,2021
2476,Hair Dryer,Working,3/15/2025,3480,93,24,2021,2023
2476,Air Conditioner,Overheating,1/16/2024,3316,518,7,2019,2021
2476,Television,Working,11/28/2023,4665,566,8,2019,2021
2477,Television,Working,7/5/2023,942,712,1,2022,2027
2477,Heater,Not Working,2/29/2024,903,473,2,2021,2026
2477,Mini Fridge,Noisy,2/15/2025,3484,121,24,2024,2029
2477,Lamp,Working,4/4/2024,882,438,2,2019,2022
2477,Air Conditioner,Working,9/24/2023,519,632,1,2014,2017
2477,Coffee Maker,Noisy,4/16/2025,2297,62,24,2023,2026
2477,Hair Dryer,Working,10/8/2023,2015,617,3,2014,2019
2478,Heater,Working,4/5/2024,1182,437,2,2024,2028
2478,Coffee Maker,Flickering,1/2/2023,984,897,1,2018,2021
2478,Air Conditioner,Working,1/15/2023,2543,884,3,2020,2022
2478,Mini Fridge,Working,8/13/2023,758,674,1,2018,2021
2478,Television,Unresponsive,7/28/2024,2120,324,7,2023,2025
2478,Lamp,Leaking,2/11/2024,2558,491,5,2020,2022
2479,Television,Working,4/24/2025,3241,54,24,2019,2021
2479,Coffee Maker,Working,4/7/2025,3729,71,24,2015,2018
2479,Air Conditioner,Not Working,5/8/2024,797,404,2,2023,2026
2479,Lamp,Working,12/11/2024,4875,188,24,2021,2023
2479,Mini Fridge,Working,3/25/2023,1518,815,2,2019,2022
2479,Heater,Overheating,12/11/2023,2553,553,4,2017,2021
2479,Hair Dryer,Working,3/31/2023,4269,809,5,2017,2020
2480,Lamp,Noisy,8/22/2024,2685,298,9,2014,2019
2480,Hair Dryer,Working,3/24/2024,1641,450,4,2016,2021
2480,Mini Fridge,Overheating,4/25/2025,1874,53,24,2016,2019
2480,Air Conditioner,Working,5/5/2024,4743,407,12,2020,2025
2480,Heater,Working,5/15/2023,634,764,1,2017,2021
2480,Coffee Maker,Not Working,6/25/2023,3500,722,5,2018,2021
2480,Television,Not Working,12/1/2024,4200,198,20,2024,2026
2481,Coffee Maker,Working,9/3/2024,2794,286,9,2018,2023
2481,Hair Dryer,Working,9/3/2023,3361,652,5,2014,2019
2481,Television,Leaking,8/27/2023,9858,660,15,2016,2021
2481,Heater,Working,4/25/2024,2060,417,5,2023,2025
2481,Air Conditioner,Working,10/21/2024,4752,239,19,2023,2026
2481,Lamp,Flickering,7/28/2023,4378,690,6,2020,2023
2481,Mini Fridge,Leaking,12/20/2023,3311,545,5,2023,2025
2482,Hair Dryer,Working,8/19/2024,1172,301,4,2014,2016
2482,Television,Working,2/2/2025,1315,135,10,2014,2018
2482,Coffee Maker,Unresponsive,3/22/2023,3826,818,4,2017,2019
2482,Air Conditioner,Not Working,2/27/2025,4842,110,24,2020,2023
2482,Lamp,Working,8/18/2024,1434,302,5,2021,2026
2482,Mini Fridge,Working,9/29/2023,695,627,1,2019,2021
2482,Heater,Noisy,4/4/2025,2974,74,24,2014,2018
2483,Mini Fridge,Working,4/22/2025,1810,56,24,2023,2025
2483,Hair Dryer,Noisy,12/5/2024,2791,193,13,2014,2017
2483,Lamp,Working,11/19/2024,2728,209,14,2020,2022
2483,Air Conditioner,Working,10/14/2023,4447,612,8,2015,2018
2483,Coffee Maker,Overheating,1/25/2024,8099,508,16,2014,2017
2483,Television,Working,5/26/2023,3177,752,4,2018,2023
2483,Heater,Working,10/3/2024,1826,256,7,2024,2029
2484,Coffee Maker,Noisy,7/5/2023,769,713,1,2022,2025
2484,Hair Dryer,Working,5/30/2024,3027,383,7,2023,2026
2484,Mini Fridge,Working,9/20/2024,1440,270,6,2021,2024
2484,Television,Flickering,3/30/2025,2830,78,23,2014,2017
2484,Air Conditioner,Leaking,1/10/2024,4142,524,8,2017,2022
2484,Lamp,Working,4/16/2025,3573,61,24,2015,2017
2484,Heater,Working,11/17/2023,3126,577,6,2014,2019
2485,Coffee Maker,Working,12/2/2023,3989,562,7,2021,2024
2485,Air Conditioner,Not Working,10/23/2023,2778,602,4,2024,2028
2485,Lamp,Unresponsive,7/4/2023,3592,713,5,2016,2018
2485,Hair Dryer,Working,2/18/2023,3805,849,5,2016,2020
2485,Television,Working,7/10/2023,2052,707,3,2018,2020
2485,Mini Fridge,Flickering,11/27/2024,1871,202,10,2021,2025
2485,Heater,Leaking,4/19/2025,3304,59,24,2015,2020
2486,Hair Dryer,Working,4/10/2024,3836,432,8,2023,2027
2486,Air Conditioner,Leaking,1/13/2023,1630,886,2,2021,2023
2486,Mini Fridge,Working,3/26/2023,1662,813,2,2017,2019
2486,Heater,Working,1/26/2024,4237,508,8,2014,2016
2486,Coffee Maker,Low performance,7/23/2023,4424,695,6,2018,2021
2486,Lamp,Noisy,5/24/2023,2824,755,4,2018,2020
2487,Lamp,Working,6/1/2023,4296,747,6,2024,2027
2487,Coffee Maker,Working,12/30/2023,2341,535,5,2019,2024
2487,Television,Flickering,1/6/2024,777,528,2,2016,2019
2487,Hair Dryer,Working,10/2/2023,3205,623,6,2018,2022
2487,Mini Fridge,Working,8/8/2024,2863,313,10,2023,2028
2487,Heater,Leaking,6/14/2025,4884,2,24,2022,2025
2487,Air Conditioner,Overheating,7/9/2024,2642,343,7,2021,2025
2488,Lamp,Working,2/2/2024,3638,501,7,2023,2027
2488,Television,Low performance,5/15/2023,2504,764,3,2024,2027
2488,Hair Dryer,Working,4/16/2024,3886,427,9,2017,2020
2488,Coffee Maker,Working,1/14/2023,3370,885,3,2015,2018
2488,Air Conditioner,Flickering,6/4/2023,4457,744,6,2020,2025
2488,Heater,Working,9/3/2023,2497,652,4,2017,2021
2489,Hair Dryer,Unresponsive,6/1/2025,713,15,24,2023,2028
2489,Heater,Working,4/3/2024,4548,439,11,2021,2024
2489,Lamp,Working,6/7/2025,2538,10,24,2015,2020
2489,Air Conditioner,Working,9/30/2023,2761,625,5,2020,2024
2489,Television,Noisy,8/26/2024,2006,294,7,2023,2027
2489,Mini Fridge,Working,3/12/2025,4058,96,24,2018,2020
2490,Hair Dryer,Working,7/30/2024,4687,322,16,2019,2023
2490,Heater,Working,1/26/2023,3854,872,4,2015,2019
2490,Television,Noisy,6/23/2024,859,359,3,2016,2021
2490,Air Conditioner,Working,9/15/2023,3620,640,5,2015,2019
2490,Lamp,Working,1/25/2023,2204,873,2,2020,2025
2490,Mini Fridge,Not Working,2/14/2025,1946,123,13,2017,2020
2491,Mini Fridge,Working,10/4/2023,1368,621,3,2021,2024
2491,Hair Dryer,Working,4/14/2023,1027,794,2,2016,2021
2491,Heater,Leaking,3/30/2024,4366,443,10,2023,2025
2491,Air Conditioner,Working,7/31/2024,3479,321,10,2019,2021
2491,Lamp,Working,7/27/2023,4253,691,6,2015,2017
2491,Coffee Maker,Flickering,2/22/2024,1168,480,3,2024,2028
2491,Television,Working,1/4/2024,4520,529,9,2017,2022
2492,Lamp,Working,5/29/2025,3326,19,24,2019,2021
2492,Heater,Noisy,9/4/2023,1408,652,2,2016,2018
2492,Mini Fridge,Working,2/2/2023,4641,865,5,2015,2019
2492,Hair Dryer,Flickering,1/24/2025,2611,144,19,2023,2026
2492,Television,Working,10/16/2024,1293,243,6,2024,2027
2492,Coffee Maker,Working,7/18/2023,2799,700,4,2015,2020
2493,Television,Noisy,8/16/2024,4139,304,13,2019,2024
2493,Coffee Maker,Working,10/12/2024,1436,248,6,2018,2022
2493,Mini Fridge,Working,5/26/2025,644,21,24,2014,2016
2493,Lamp,Working,8/30/2023,3759,656,5,2022,2026
2493,Air Conditioner,Flickering,4/9/2024,1913,433,3,2024,2026
2493,Heater,Working,6/13/2023,4482,734,6,2022,2025
2493,Hair Dryer,Low performance,6/21/2023,1637,727,2,2019,2021
2494,Coffee Maker,Low performance,4/23/2025,3739,54,23,2023,2028
2494,Mini Fridge,Working,7/14/2024,2280,337,6,2014,2019
2494,Heater,Noisy,6/10/2024,1028,371,3,2022,2027
2494,Television,Overheating,8/27/2024,3679,294,12,2022,2025
2494,Hair Dryer,Working,5/6/2023,3289,772,4,2024,2027
2494,Air Conditioner,Working,3/26/2025,4699,82,24,2023,2028
2494,Lamp,Leaking,11/30/2023,642,564,1,2023,2026
2495,Lamp,Working,8/2/2024,1035,319,4,2019,2024
2495,Hair Dryer,Working,4/4/2023,1592,805,1,2015,2018
2495,Television,Overheating,5/16/2025,4820,32,24,2024,2029
2495,Heater,Working,12/16/2023,2593,549,5,2023,2025
2495,Mini Fridge,Working,9/11/2024,4849,279,16,2016,2019
2495,Air Conditioner,Working,4/18/2024,4951,425,12,2024,2027
2496,Mini Fridge,Low performance,3/25/2023,1126,814,2,2020,2024
2496,Heater,Working,12/8/2024,1606,191,10,2020,2024
2496,Coffee Maker,Working,9/19/2024,3512,270,13,2023,2025
2496,Lamp,Flickering,2/7/2025,642,130,6,2015,2020
2496,Hair Dryer,Not Working,12/26/2024,3886,172,23,2024,2026
2496,Television,Working,2/2/2023,2730,865,3,2015,2020
2496,Air Conditioner,Working,3/20/2023,1245,820,1,2019,2022
2497,Lamp,Unresponsive,8/18/2023,4839,669,7,2022,2026
2497,Coffee Maker,Working,1/27/2023,4123,871,5,2018,2020
2497,Television,Leaking,4/11/2024,1579,431,3,2023,2027
2497,Heater,Working,10/9/2024,1833,250,8,2020,2022
2497,Mini Fridge,Working,3/10/2025,4047,98,24,2023,2026
2497,Air Conditioner,Low performance,4/28/2024,4834,415,12,2016,2019
2497,Hair Dryer,Working,5/6/2024,4310,406,10,2015,2019
2498,Heater,Working,3/25/2025,5024,83,24,2020,2022
2498,Air Conditioner,Low performance,11/8/2024,1897,221,8,2014,2016
2498,Hair Dryer,Working,3/12/2023,1499,827,2,2019,2024
2498,Mini Fridge,Working,12/2/2023,4940,562,9,2016,2018
2498,Lamp,Low performance,6/4/2025,1413,13,24,2019,2022
2498,Coffee Maker,Working,7/25/2024,14378,327,24,2014,2016
2498,Television,Working,1/11/2025,3252,157,20,2023,2025
2499,Mini Fridge,Low performance,6/1/2024,3655,381,10,2016,2019
2499,Coffee Maker,Overheating,8/29/2024,3064,291,10,2023,2025
2499,Hair Dryer,Working,8/30/2024,2174,291,8,2020,2024
2499,Heater,Working,6/16/2023,828,731,2,2021,2023
2499,Lamp,Not Working,4/4/2023,3244,805,4,2014,2019
2499,Air Conditioner,Working,9/27/2023,3455,628,5,2023,2027
2500,Mini Fridge,Working,5/20/2025,941,27,24,2014,2016
2500,Hair Dryer,Flickering,5/23/2023,2874,756,5,2023,2025
2500,Air Conditioner,Working,1/12/2023,4604,886,5,2020,2022
2500,Heater,Low performance,4/30/2024,1753,412,4,2016,2020
2500,Television,Working,9/14/2023,2267,642,4,2024,2028
2500,Lamp,Working,3/30/2024,1559,443,4,2015,2019
2501,Lamp,Noisy,2/13/2025,842,124,9,2015,2019
2501,Television,Working,10/6/2023,3186,619,5,2019,2022
2501,Heater,Working,11/26/2024,1720,203,8,2023,2026
2501,Air Conditioner,Unresponsive,8/31/2023,3354,655,5,2016,2021
2501,Hair Dryer,Working,3/26/2024,3325,447,7,2018,2020
2501,Mini Fridge,Working,11/3/2024,2703,226,12,2014,2017
2502,Heater,Unresponsive,4/3/2024,2915,440,7,2019,2023
2502,Air Conditioner,Working,12/17/2023,1205,548,1,2020,2023
2502,Lamp,Working,9/10/2024,4344,279,16,2021,2026
2502,Hair Dryer,Overheating,1/13/2025,3972,154,21,2015,2018
2502,Coffee Maker,Working,4/9/2023,2694,800,4,2022,2024
2502,Mini Fridge,Overheating,4/15/2023,1625,793,3,2024,2027
2503,Television,Flickering,5/4/2024,3556,409,9,2018,2021
2503,Lamp,Working,1/2/2025,5041,165,24,2018,2020
2503,Mini Fridge,Working,6/27/2023,2881,721,4,2019,2021
2503,Heater,Working,6/21/2024,1392,361,3,2024,2029
2503,Coffee Maker,Leaking,4/5/2025,3006,72,24,2021,2026
2503,Hair Dryer,Low performance,2/22/2023,637,845,1,2014,2018
2503,Air Conditioner,Working,6/1/2025,2682,16,24,2015,2019
2504,Television,Working,1/12/2023,3405,887,3,2024,2029
2504,Air Conditioner,Not Working,11/21/2023,4529,573,8,2023,2026
2504,Coffee Maker,Working,6/9/2025,3616,7,24,2023,2026
2504,Lamp,Working,4/16/2024,4013,427,10,2017,2020
2504,Heater,Overheating,7/12/2024,2019,339,6,2014,2017
2504,Mini Fridge,Working,6/7/2025,1245,10,24,2022,2024
2504,Hair Dryer,Not Working,11/27/2024,4003,201,17,2017,2019
2505,Television,Overheating,9/8/2024,3148,281,10,2023,2025
2505,Coffee Maker,Leaking,2/1/2023,2617,867,4,2017,2020
2505,Heater,Working,6/10/2025,4453,6,24,2022,2026
2505,Mini Fridge,Low performance,3/10/2023,4695,829,6,2017,2019
2505,Air Conditioner,Working,1/7/2024,3103,527,6,2016,2019
2505,Lamp,Working,10/11/2024,3526,248,14,2022,2024
2506,Coffee Maker,Noisy,4/13/2023,1628,796,2,2022,2024
2506,Heater,Flickering,4/1/2025,1826,77,24,2019,2022
2506,Mini Fridge,Unresponsive,7/14/2024,1826,337,6,2017,2019
2506,Lamp,Working,10/8/2023,746,618,1,2014,2016
2506,Hair Dryer,Working,4/17/2023,1433,791,2,2022,2027
2506,Television,Not Working,3/15/2023,1031,824,1,2014,2017
2506,Air Conditioner,Working,3/15/2024,4098,458,9,2019,2024
2507,Mini Fridge,Flickering,3/30/2024,3962,443,8,2016,2019
2507,Hair Dryer,Working,7/3/2024,1804,348,6,2020,2024
2507,Heater,Unresponsive,11/7/2024,3059,222,12,2015,2018
2507,Air Conditioner,Working,7/22/2023,2180,695,3,2019,2021
2507,Television,Working,10/30/2024,2280,230,9,2017,2019
2507,Lamp,Noisy,2/16/2024,782,487,2,2021,2023
2508,Hair Dryer,Working,3/1/2024,1034,472,2,2017,2022
2508,Mini Fridge,Not Working,5/14/2025,664,34,24,2019,2021
2508,Lamp,Working,9/1/2024,3612,289,13,2021,2024
2508,Heater,Working,10/22/2024,3773,237,17,2016,2018
2508,Television,Working,1/10/2025,2182,157,14,2020,2022
2508,Coffee Maker,Leaking,12/24/2023,2404,540,5,2019,2024
2509,Hair Dryer,Working,8/5/2024,1765,316,6,2015,2018
2509,Heater,Working,3/8/2024,2747,466,6,2019,2022
2509,Mini Fridge,Working,2/15/2023,2121,853,2,2014,2018
