Room Number,Appliance Type,Status,Last Maintenance Date,Usage Hours,Days Since Maintenance,Average_Daily_Usage,Device_Year,Warranty Year
2447,Air Conditioner,Working,2024-09-22,2430,268,10,2014,2026
2447,Television,Working,2024-06-14,1703,367,5,2021,2024
2447,Lamp,Working,2023-09-29,4758,626,7,2017,2016
2447,Mini Fridge,Working,2023-12-13,3349,551,6,2018,2019
2447,Coffee Maker,Working,2023-10-21,1294,605,3,2016,2023
2447,Heater,Leaking,2024-03-18,1379,456,2,2014,2021
2448,Hair Dryer,Working,2024-07-28,2120,324,7,2023,2021
2448,Mini Fridge,Working,2024-01-15,929,518,1,2020,2023
2448,Lamp,Not Working,2025-01-15,4279,153,24,2016,2023
2448,Television,Working,2024-05-03,3316,409,8,2016,2024
2448,Coffee Maker,Working,2024-12-04,1920,194,10,2020,2018
2448,Air Conditioner,Working,2024-03-01,1034,472,2,2017,2022
2449,Heater,Low performance,2024-09-29,1878,261,9,2023,2022
2449,Lamp,Leaking,2024-03-06,2426,468,5,2015,2022
2449,Mini Fridge,Working,2025-04-05,3006,72,24,2021,2018
2449,Hair Dryer,Working,2023-10-04,1073,621,2,2018,2023
2449,Air Conditioner,Working,2025-03-27,4037,81,24,2018,2021
2449,Television,Not Working,2025-02-04,1390,133,12,2022,2018
2450,Heater,Working,2023-08-14,549,672,1,2023,2018
2450,Lamp,Working,2023-07-04,2082,713,3,2015,2022
2450,Air Conditioner,Leaking,2023-10-23,4027,603,7,2015,2016
2450,Coffee Maker,Working,2024-10-18,2529,241,10,2015,2025
2450,Hair Dryer,Working,2023-03-22,2035,817,3,2014,2018
2450,Television,Low performance,2025-05-27,1466,20,23,2022,2026
2451,Air Conditioner,Working,2024-08-14,610,306,2,2015,2023
2451,Television,Leaking,2024-12-16,2777,183,15,2018,2025
2451,Heater,Working,2024-06-05,1087,376,3,2019,2018
2451,Coffee Maker,Low performance,2025-05-02,2154,46,24,2020,2024
2451,Hair Dryer,Working,2024-05-21,2620,391,6,2022,2017
2451,Lamp,Working,2024-09-11,3179,278,11,2019,2017
2452,Air Conditioner,Flickering,2024-05-14,4193,399,10,2019,2023
2452,Coffee Maker,Leaking,2025-03-14,3018,94,24,2014,2023
2452,Television,Working,2024-03-01,1928,473,4,2019,2020
2452,Heater,Working,2024-03-04,1120,470,2,2019,2026
2452,Lamp,Unresponsive,2024-04-05,4467,437,10,2021,2019
2452,Mini Fridge,Working,2023-03-27,2619,812,4,2015,2021
2453,Television,Working,2024-07-01,2770,351,8,2015,2016
2453,Lamp,Noisy,2023-05-01,1090,778,2,2023,2018
2453,Hair Dryer,Working,2023-01-13,2128,885,2,2014,2018
2453,Mini Fridge,Working,2024-02-24,2291,478,5,2019,2020
2453,Heater,Flickering,2023-03-12,1499,827,2,2019,2029
2453,Coffee Maker,Working,2024-07-11,1887,341,6,2019,2017
2453,Air Conditioner,Overheating,2024-09-10,4177,280,16,2018,2020
2454,Lamp,Working,2024-02-02,4964,500,10,2015,2028
2454,Heater,Unresponsive,2024-03-06,528,467,1,2015,2020
2454,Mini Fridge,Working,2023-09-15,3965,641,6,2022,2018
2454,Television,Working,2024-03-14,2760,460,6,2018,2026
2454,Hair Dryer,Working,2023-03-10,4908,830,6,2021,2024
2454,Coffee Maker,Noisy,2023-06-10,2192,737,3,2020,2025
2454,Air Conditioner,Flickering,2023-10-16,4351,609,7,2017,2023
2455,Air Conditioner,Flickering,2025-03-26,1464,82,17,2016,2019
2455,Heater,Working,2024-02-07,1189,496,2,2023,2023
2455,Mini Fridge,Working,2025-01-05,3631,163,20,2022,2024
2455,Lamp,Working,2025-01-16,4420,152,24,2014,2025
2455,Coffee Maker,Working,2025-03-08,2228,101,20,2023,2026
2455,Television,Leaking,2024-01-25,4850,509,10,2020,2018
2456,Hair Dryer,Working,2024-06-25,2594,357,7,2015,2024
2456,Heater,Working,2024-05-15,4974,398,12,2022,2020
2456,Air Conditioner,Overheating,2024-10-26,4721,233,18,2018,2018
2456,Mini Fridge,Working,2025-03-08,1512,100,11,2019,2016
2456,Television,Working,2023-08-11,2862,676,4,2015,2018
2456,Coffee Maker,Working,2025-04-06,4231,71,24,2016,2026
2456,Lamp,Overheating,2023-07-29,3065,688,5,2017,2020
2457,Heater,Working,2023-09-19,4616,636,7,2015,2020
2457,Air Conditioner,Working,2025-04-15,3206,62,24,2021,2027
2457,Lamp,Working,2023-12-17,3605,547,7,2017,2024
2457,Hair Dryer,Leaking,2025-04-06,4067,71,24,2019,2023
2457,Coffee Maker,Working,2024-04-09,1913,433,3,2024,2027
2457,Television,Working,2023-11-30,1314,565,3,2024,2024
2458,Coffee Maker,Working,2024-08-22,2499,299,8,2021,2024
2458,Hair Dryer,Low performance,2023-12-13,3408,552,6,2022,2024
2458,Air Conditioner,Working,2023-10-22,3570,603,6,2024,2027
2458,Mini Fridge,Working,2025-01-01,2204,167,12,2020,2019
2458,Heater,Low performance,2023-04-19,561,789,1,2020,2016
2458,Lamp,Working,2023-06-14,3090,734,3,2019,2027
2459,Coffee Maker,Leaking,2024-09-15,2604,274,9,2018,2026
2459,Mini Fridge,Working,2024-05-22,2195,390,6,2019,2024
2459,Air Conditioner,Working,2024-05-24,1594,389,4,2022,2016
2459,Television,Overheating,2024-10-04,1155,256,4,2016,2022
2459,Heater,Working,2025-03-15,1806,94,22,2020,2019
2459,Lamp,Working,2023-10-05,3026,621,5,2023,2023
2459,Hair Dryer,Working,2024-01-14,2227,519,5,2024,2019
2460,Heater,Working,2023-12-02,4940,562,9,2016,2019
2460,Lamp,Working,2024-04-01,2871,441,6,2016,2021
2460,Hair Dryer,Unresponsive,2025-04-14,824,63,11,2015,2021
2460,Air Conditioner,Working,2023-06-29,2989,718,5,2018,2020
2460,Coffee Maker,Working,2023-10-28,4147,597,7,2017,2024
2460,Mini Fridge,Leaking,2023-05-25,2482,754,4,2023,2025
2460,Television,Working,2024-06-10,4735,372,13,2015,2023
2461,Coffee Maker,Flickering,2023-11-18,2799,577,5,2024,2017
2461,Lamp,Working,2023-09-16,4369,639,7,2021,2020
2461,Hair Dryer,Working,2023-07-30,13314,688,20,2019,2019
2461,Heater,Overheating,2024-01-27,2890,507,5,2016,2020
2461,Air Conditioner,Working,2023-10-14,4447,612,8,2015,2026
2461,Mini Fridge,Working,2023-05-17,1032,761,2,2022,2024
2461,Television,Unresponsive,2023-03-12,2116,827,2,2024,2016
2462,Hair Dryer,Working,2025-03-17,3511,92,24,2016,2026
2462,Mini Fridge,Working,2025-05-28,1298,20,24,2018,2024
2462,Heater,Unresponsive,2024-06-04,3033,378,7,2021,2020
2462,Coffee Maker,Low performance,2024-11-17,2858,212,15,2019,2019
2462,Air Conditioner,Not Working,2023-02-14,4259,854,5,2021,2026
2462,Television,Working,2023-03-28,1706,812,2,2014,2018
2462,Lamp,Working,2024-07-23,463,329,1,2021,2021
2463,Lamp,Overheating,2024-01-06,4181,528,8,2021,2023
2463,Hair Dryer,Working,2023-02-17,747,851,1,2024,2026
2463,Heater,Low performance,2024-10-07,2921,253,10,2014,2023
2463,Mini Fridge,Working,2024-12-26,4197,173,24,2016,2028
2463,Television,Working,2023-05-23,699,755,1,2017,2023
2463,Air Conditioner,Not Working,2023-12-05,3889,559,7,2018,2018
2463,Coffee Maker,Working,2025-02-23,2529,113,24,2019,2026
2464,Hair Dryer,Working,2024-01-20,2898,514,6,2016,2022
2464,Lamp,Low performance,2023-04-04,4580,804,5,2019,2025
2464,Heater,Working,2023-05-10,2492,768,3,2021,2018
2464,Television,Leaking,2025-04-19,3304,59,24,2015,2022
2464,Coffee Maker,Working,2023-01-25,1592,874,2,2024,2022
2464,Mini Fridge,Working,2025-01-22,3658,146,24,2015,2020
2464,Air Conditioner,Working,2023-10-04,1876,621,3,2020,2018
2465,Hair Dryer,Flickering,2024-09-28,4118,261,16,2017,2029
2465,Lamp,Working,2023-02-25,4776,842,6,2015,2027
2465,Mini Fridge,Noisy,2023-05-05,1778,774,4,2019,2024
2465,Coffee Maker,Working,2023-10-25,3708,601,6,2020,2025
2465,Air Conditioner,Working,2025-05-11,4174,36,24,2016,2026
2465,Heater,Unresponsive,2024-11-19,3125,209,15,2014,2017
2466,Coffee Maker,Working,2023-02-20,3787,848,5,2020,2027
2466,Lamp,Working,2025-01-31,1239,137,8,2022,2028
2466,Television,Working,2025-06-04,1413,13,24,2019,2020
2466,Mini Fridge,Unresponsive,2025-06-08,2343,9,23,2022,2018
2466,Hair Dryer,Flickering,2025-03-25,2905,83,24,2018,2023
2466,Air Conditioner,Working,2023-05-28,624,751,1,2015,2029
2466,Heater,Working,2025-02-06,2412,131,16,2018,2022
2467,Lamp,Not Working,2023-08-30,4111,656,6,2022,2019
2467,Television,Working,2024-07-10,4447,341,13,2023,2023
2467,Coffee Maker,Working,2023-07-04,3050,714,4,2016,2025
2467,Air Conditioner,Overheating,2023-01-22,3156,876,4,2017,2028
2467,Mini Fridge,Working,2024-06-13,4070,368,10,2023,2020
2467,Heater,Working,2023-02-26,4843,841,5,2019,2024
2467,Hair Dryer,Low performance,2023-06-13,4482,734,6,2022,2024
2468,Lamp,Working,2025-03-28,1724,80,23,2020,2024
2468,Hair Dryer,Working,2023-11-01,1386,593,2,2014,2023
2468,Television,Leaking,2023-09-16,1345,640,1,2024,2028
2468,Coffee Maker,Working,2024-03-09,1127,464,3,2023,2026
2468,Heater,Working,2025-02-04,1710,132,14,2014,2026
2468,Air Conditioner,Working,2024-08-26,2006,294,7,2023,2023
2468,Mini Fridge,Leaking,2023-01-15,4937,883,6,2014,2026
2469,Coffee Maker,Overheating,2024-08-22,543,298,1,2018,2025
2469,Air Conditioner,Flickering,2024-05-24,1018,388,3,2024,2021
2469,Lamp,Working,2023-10-14,3418,611,5,2023,2021
2469,Hair Dryer,Working,2023-11-08,4944,587,8,2016,2017
2469,Television,Low performance,2023-10-23,2006,602,3,2024,2019
2469,Mini Fridge,Working,2024-07-16,884,335,3,2020,2025
2469,Heater,Working,2024-10-10,648,250,3,2024,2021
2470,Television,Low performance,2023-11-30,1187,564,2,2017,2017
2470,Coffee Maker,Working,2023-03-31,2530,809,2,2024,2028
2470,Heater,Working,2024-06-09,3914,373,11,2015,2023
2470,Lamp,Noisy,2024-07-25,14378,327,24,2014,2018
2470,Hair Dryer,Noisy,2024-12-22,3426,176,19,2019,2021
2470,Air Conditioner,Working,2023-03-23,2321,816,3,2016,2017
2471,Coffee Maker,Working,2025-03-14,1085,94,11,2018,2026
2471,Television,Low performance,2025-02-27,4445,110,24,2017,2021
2471,Air Conditioner,Working,2024-12-26,633,172,3,2018,2026
2471,Mini Fridge,Leaking,2025-01-01,3287,166,17,2017,2019
2471,Hair Dryer,Working,2023-12-05,2186,560,4,2015,2021
2471,Lamp,Working,2023-12-12,1816,552,3,2020,2027
2472,Air Conditioner,Unresponsive,2025-06-16,2870,1,24,2017,2020
2472,Lamp,Working,2024-04-20,3218,422,8,2016,2025
2472,Mini Fridge,Working,2024-04-10,3836,432,8,2023,2023
2472,Coffee Maker,Leaking,2024-09-18,4755,271,17,2016,2026
2472,Hair Dryer,Working,2023-09-10,1103,645,2,2020,2019
2472,Heater,Working,2024-06-20,1344,362,3,2015,2026
2472,Television,Low performance,2024-01-09,1847,524,4,2018,2022
2473,Lamp,Working,2024-08-06,3358,314,12,2023,2023
2473,Coffee Maker,Not Working,2023-01-23,3094,876,4,2018,2028
2473,Hair Dryer,Working,2025-02-25,2776,111,24,2014,2021
2473,Heater,Working,2023-12-21,3516,544,7,2020,2019
2473,Air Conditioner,Not Working,2023-01-02,965,897,1,2015,2021
2473,Mini Fridge,Working,2024-07-12,779,339,3,2021,2025
2473,Television,Working,2023-12-26,844,539,2,2024,2028
2474,Mini Fridge,Working,2024-08-08,1382,312,5,2018,2026
2474,Air Conditioner,Leaking,2023-07-19,4395,698,7,2023,2026
2474,Television,Flickering,2025-03-05,1653,104,18,2022,2022
2474,Lamp,Working,2023-05-10,752,768,1,2018,2016
2474,Coffee Maker,Flickering,2024-12-23,4730,176,24,2017,2024
2474,Hair Dryer,Not Working,2025-03-06,3837,103,24,2022,2026
2475,Air Conditioner,Working,2024-04-16,4375,427,10,2014,2022
2475,Coffee Maker,Working,2024-09-06,854,284,3,2014,2025
2475,Lamp,Not Working,2024-07-09,2791,343,8,2018,2027
2475,Television,Working,2023-07-09,3988,708,6,2014,2025
2475,Heater,Low performance,2023-04-24,2748,784,4,2016,2018
2475,Hair Dryer,Working,2024-08-09,1324,311,4,2022,2019
2475,Mini Fridge,Working,2025-04-14,2662,64,24,2024,2024
2476,Heater,Flickering,2024-03-16,3914,457,9,2019,2023
2476,Coffee Maker,Working,2024-08-07,1732,314,6,2023,2025
2476,Mini Fridge,Flickering,2024-03-18,4013,455,7,2024,2022
2476,Lamp,Working,2023-09-02,955,653,2,2016,2021
2476,Hair Dryer,Working,2024-09-07,3659,283,15,2021,2023
2476,Air Conditioner,Leaking,2023-01-13,1630,886,2,2021,2021
2476,Television,Working,2023-04-28,1212,781,1,2018,2021
2477,Television,Flickering,2024-01-16,1576,518,3,2020,2027
2477,Heater,Working,2025-05-31,1943,17,24,2022,2026
2477,Mini Fridge,Working,2024-01-07,3833,526,8,2020,2029
2477,Lamp,Working,2023-02-02,3108,865,3,2018,2022
2477,Air Conditioner,Working,2023-03-20,1057,820,2,2015,2017
2477,Coffee Maker,Working,2023-02-22,637,845,1,2014,2026
2477,Hair Dryer,Working,2024-05-31,3785,382,10,2017,2019
2478,Heater,Working,2024-04-04,3845,439,8,2020,2028
2478,Coffee Maker,Working,2025-04-11,4954,67,24,2024,2021
2478,Air Conditioner,Working,2023-07-16,4448,702,6,2015,2022
2478,Mini Fridge,Working,2023-02-18,2271,850,3,2015,2021
2478,Television,Leaking,2024-06-22,1284,360,4,2018,2025
2478,Lamp,Leaking,2025-02-04,1793,133,13,2015,2022
2479,Television,Working,2024-05-06,2332,407,7,2017,2021
2479,Coffee Maker,Working,2025-01-09,3467,159,23,2018,2018
2479,Air Conditioner,Noisy,2023-07-08,516,709,1,2014,2026
2479,Lamp,Working,2024-12-02,1922,196,8,2016,2023
2479,Mini Fridge,Working,2024-04-22,1639,421,4,2019,2022
2479,Heater,Leaking,2025-06-16,1663,1,24,2014,2021
2479,Hair Dryer,Working,2025-04-09,4827,69,24,2023,2020
2480,Lamp,Working,2023-01-25,3605,873,5,2019,2019
2480,Hair Dryer,Unresponsive,2024-10-01,4213,259,16,2020,2021
2480,Mini Fridge,Working,2025-03-25,2424,84,24,2018,2019
2480,Air Conditioner,Working,2024-09-04,4324,286,15,2017,2025
2480,Heater,Working,2023-01-30,4470,868,5,2020,2021
2480,Coffee Maker,Unresponsive,2024-09-02,1335,287,5,2022,2021
2480,Television,Working,2025-02-18,1248,119,9,2017,2026
2481,Coffee Maker,Leaking,2023-01-20,4653,878,5,2022,2023
2481,Hair Dryer,Working,2024-01-31,4121,502,8,2014,2019
2481,Television,Working,2024-10-14,4096,245,17,2018,2021
2481,Heater,Noisy,2024-12-16,3259,183,17,2019,2025
2481,Air Conditioner,Not Working,2024-04-04,718,439,2,2014,2026
2481,Lamp,Working,2023-10-30,4572,596,7,2020,2023
2481,Mini Fridge,Working,2023-01-07,1078,891,2,2024,2025
2482,Hair Dryer,Working,2025-06-09,2104,7,24,2022,2016
2482,Television,Unresponsive,2023-05-01,2829,778,3,2016,2018
2482,Coffee Maker,Working,2024-08-06,2337,314,8,2014,2019
2482,Air Conditioner,Working,2023-08-26,2833,660,3,2021,2023
2482,Lamp,Flickering,2023-11-10,847,584,1,2024,2026
2482,Mini Fridge,Working,2023-10-31,3634,595,6,2018,2021
2482,Heater,Low performance,2024-06-05,2397,377,7,2016,2018
2483,Mini Fridge,Working,2023-09-18,1928,637,3,2019,2025
2483,Hair Dryer,Working,2023-02-18,863,849,1,2019,2017
2483,Lamp,Not Working,2025-01-07,4305,161,24,2021,2022
2483,Air Conditioner,Working,2023-03-05,2730,835,4,2019,2018
2483,Coffee Maker,Working,2024-01-23,636,510,2,2018,2017
2483,Television,Overheating,2024-05-06,4131,406,11,2024,2023
2483,Heater,Working,2024-11-23,2310,205,13,2021,2029
2484,Coffee Maker,Flickering,2023-02-21,682,847,1,2014,2025
2484,Hair Dryer,Working,2024-12-17,3996,181,19,2021,2026
2484,Mini Fridge,Working,2024-07-19,4342,332,14,2020,2024
2484,Television,Noisy,2023-08-25,4608,661,7,2019,2017
2484,Air Conditioner,Working,2024-07-06,1283,345,3,2019,2022
2484,Lamp,Working,2023-02-09,2380,858,4,2014,2017
2484,Heater,Leaking,2024-05-24,1134,388,4,2015,2019
2485,Coffee Maker,Working,2023-12-20,3951,544,8,2022,2024
2485,Air Conditioner,Leaking,2023-06-18,13747,729,19,2020,2028
2485,Lamp,Working,2023-12-15,1773,549,4,2022,2018
2485,Hair Dryer,Working,2023-11-22,1836,572,3,2018,2020
2485,Television,Working,2024-12-27,1717,172,11,2019,2020
2485,Mini Fridge,Not Working,2023-10-16,4479,609,8,2024,2025
2485,Heater,Working,2023-11-26,2297,569,4,2017,2020
2486,Hair Dryer,Flickering,2025-05-11,850,36,19,2020,2027
2486,Air Conditioner,Leaking,2023-08-11,2021,675,2,2021,2023
2486,Mini Fridge,Working,2023-03-16,1131,824,1,2015,2019
2486,Heater,Working,2024-05-22,4200,391,11,2016,2016
2486,Coffee Maker,Flickering,2023-08-11,4701,675,7,2024,2021
2486,Lamp,Working,2023-06-21,1637,727,2,2019,2020
2487,Lamp,Working,2023-01-22,1005,877,1,2022,2027
2487,Coffee Maker,Low performance,2023-03-09,3348,830,4,2017,2024
2487,Television,Working,2023-09-25,4778,630,7,2018,2019
2487,Hair Dryer,Working,2024-01-26,2169,508,4,2022,2022
2487,Mini Fridge,Unresponsive,2024-01-31,1082,502,2,2022,2028
2487,Heater,Noisy,2023-01-17,2500,881,3,2020,2025
2487,Air Conditioner,Working,2025-01-28,2624,140,20,2024,2025
2488,Lamp,Working,2025-03-23,1884,86,24,2016,2027
2488,Television,Overheating,2024-10-24,641,235,3,2022,2027
2488,Hair Dryer,Working,2025-03-14,1608,94,16,2017,2020
2488,Coffee Maker,Working,2023-07-30,2881,687,4,2021,2018
2488,Air Conditioner,Leaking,2024-11-07,2598,222,10,2021,2025
2488,Heater,Working,2024-07-31,1059,321,4,2023,2021
2489,Hair Dryer,Low performance,2023-10-14,4915,611,8,2015,2028
2489,Heater,Working,2024-11-20,1961,209,9,2015,2024
2489,Lamp,Working,2023-11-28,756,566,1,2021,2020
2489,Air Conditioner,Working,2023-08-21,629,666,1,2021,2024
2489,Television,Unresponsive,2024-01-24,4007,510,7,2022,2027
2489,Mini Fridge,Working,2023-04-07,785,801,1,2023,2020
2490,Hair Dryer,Working,2023-11-30,1284,565,3,2015,2023
2490,Heater,Unresponsive,2023-10-22,720,603,1,2014,2019
2490,Television,Working,2025-03-17,3788,91,24,2018,2021
2490,Air Conditioner,Working,2025-02-08,1418,128,11,2018,2019
2490,Lamp,Working,2025-04-15,3245,62,24,2018,2025
2490,Mini Fridge,Working,2024-08-22,2822,298,9,2022,2020
2491,Mini Fridge,Noisy,2024-04-19,2041,424,5,2021,2024
2491,Hair Dryer,Overheating,2023-01-08,2765,891,3,2020,2021
2491,Heater,Working,2023-04-30,885,779,1,2018,2025
2491,Air Conditioner,Working,2023-11-23,4660,571,10,2021,2021
2491,Lamp,Working,2023-06-05,2647,743,3,2022,2017
2491,Coffee Maker,Flickering,2024-12-06,2604,192,13,2017,2028
2491,Television,Working,2024-04-23,4571,420,11,2015,2022
2492,Lamp,Working,2025-03-02,790,107,7,2019,2021
2492,Heater,Flickering,2024-10-17,4045,242,17,2015,2018
2492,Mini Fridge,Working,2025-01-08,4521,159,24,2019,2019
2492,Hair Dryer,Working,2024-09-05,623,285,2,2020,2026
2492,Television,Working,2025-01-22,3461,146,24,2022,2027
2492,Coffee Maker,Noisy,2024-04-10,4102,432,9,2019,2020
2493,Television,Working,2023-06-21,3601,727,5,2021,2024
2493,Coffee Maker,Working,2024-10-26,2539,234,10,2015,2022
2493,Mini Fridge,Working,2023-01-29,2711,869,3,2014,2016
2493,Lamp,Leaking,2024-10-15,4816,244,21,2022,2026
2493,Air Conditioner,Working,2025-06-04,4038,13,24,2022,2026
2493,Heater,Working,2023-08-04,2524,682,4,2020,2025
2493,Hair Dryer,Noisy,2023-02-06,2505,862,4,2014,2021
2494,Coffee Maker,Unresponsive,2023-10-17,2226,609,4,2017,2028
2494,Mini Fridge,Working,2024-06-11,2852,371,7,2018,2019
2494,Heater,Working,2023-09-08,2709,648,5,2023,2027
2494,Television,Leaking,2023-10-22,1398,603,2,2015,2025
2494,Hair Dryer,Working,2025-01-26,2746,142,22,2022,2027
2494,Air Conditioner,Working,2024-12-07,2593,192,14,2022,2028
2494,Lamp,Overheating,2025-02-06,1479,131,11,2015,2026
2495,Lamp,Working,2023-10-25,4687,600,7,2018,2024
2495,Hair Dryer,Working,2023-03-25,3603,815,4,2020,2018
2495,Television,Unresponsive,2023-05-13,4418,766,6,2023,2029
2495,Heater,Working,2023-10-14,2861,611,5,2023,2025
2495,Mini Fridge,Working,2024-12-15,766,184,5,2014,2019
2495,Air Conditioner,Working,2024-08-05,1123,316,4,2019,2027
2496,Mini Fridge,Overheating,2024-02-14,3931,489,8,2022,2024
2496,Heater,Working,2025-04-05,3321,72,24,2020,2024
2496,Coffee Maker,Unresponsive,2024-06-29,4684,352,15,2023,2025
2496,Lamp,Working,2023-03-13,1476,826,2,2014,2020
2496,Hair Dryer,Working,2024-10-13,1739,246,7,2018,2026
2496,Television,Low performance,2025-01-18,1930,150,13,2014,2020
2496,Air Conditioner,Working,2024-05-21,2562,391,7,2019,2022
2497,Lamp,Not Working,2024-04-24,3302,418,8,2024,2026
2497,Coffee Maker,Working,2025-04-12,2041,65,23,2015,2020
2497,Television,Flickering,2024-01-26,3584,507,7,2018,2027
2497,Heater,Working,2025-04-01,3263,76,24,2021,2022
2497,Mini Fridge,Working,2025-04-06,1535,72,22,2023,2026
2497,Air Conditioner,Flickering,2023-01-09,1111,889,1,2019,2019
2497,Hair Dryer,Overheating,2024-05-26,776,387,2,2016,2019
2498,Heater,Working,2024-04-14,733,429,1,2022,2022
2498,Air Conditioner,Working,2025-04-29,4249,48,24,2024,2016
2498,Hair Dryer,Low performance,2023-07-10,3517,707,5,2024,2024
2498,Mini Fridge,Working,2025-01-06,3632,162,22,2016,2018
2498,Lamp,Low performance,2024-04-12,1307,431,3,2024,2022
2498,Coffee Maker,Working,2024-03-16,3850,458,9,2019,2016
2498,Television,Working,2024-01-25,8099,508,16,2014,2025
2499,Mini Fridge,Leaking,2025-02-10,2941,126,23,2023,2019
2499,Coffee Maker,Working,2023-01-13,4831,886,6,2015,2025
2499,Hair Dryer,Working,2024-05-11,3430,402,8,2016,2024
2499,Heater,Working,2023-06-20,1289,728,1,2023,2023
2499,Lamp,Working,2023-08-06,3994,681,6,2016,2019
2499,Air Conditioner,Unresponsive,2023-04-23,4715,786,6,2022,2027
2500,Mini Fridge,Working,2025-04-10,379,68,4,2021,2016
2500,Hair Dryer,Working,2024-02-23,2140,480,5,2014,2025
2500,Air Conditioner,Overheating,2023-10-27,3135,599,5,2024,2022
2500,Heater,Working,2023-05-11,3631,768,5,2018,2020
2500,Television,Working,2025-04-30,3688,47,24,2023,2028
2500,Lamp,Working,2023-01-21,3409,878,4,2023,2019
2501,Lamp,Flickering,2025-03-26,4399,83,24,2018,2019
2501,Television,Noisy,2023-09-11,762,644,1,2019,2022
2501,Heater,Working,2023-05-07,1186,771,1,2018,2026
2501,Air Conditioner,Working,2024-07-17,1354,334,4,2018,2021
2501,Hair Dryer,Working,2025-03-08,984,101,12,2022,2020
2501,Mini Fridge,Working,2025-04-25,1934,52,24,2014,2017
2502,Heater,Working,2024-10-14,2029,245,9,2018,2023
2502,Air Conditioner,Working,2025-05-20,2064,28,24,2020,2023
2502,Lamp,Working,2024-11-10,1392,219,6,2023,2026
2502,Hair Dryer,Working,2024-01-28,1427,505,3,2023,2018
2502,Coffee Maker,Working,2023-07-12,3862,706,5,2021,2024
2502,Mini Fridge,Leaking,2023-04-10,4803,798,6,2021,2027
2503,Television,Working,2024-02-14,2555,489,5,2017,2021
